npsn,nama_smk,status,akreditasi,alamat,kab_kota,kecamatan,telp,fax
69756182,SMKS MUHAMMADIYAH 7,Swasta,,JL LAPANGAN OLAHRAGA NO 60 RANDUDONGKAL RT 10 RW 2 RANDUDONGKAL Kode Pos 52353,Kab. Pemalang,Kec. Randudongkal,85322535370,
69756191,SMK AVICENNA,Swasta,,JL. SUNAN BONANG 12 LASEM 59271 RT 1 RW 2 Ngemplak Kode Pos 59271,Kab. Rembang,Kec. Lasem,2955391027,2955391027
69756197,SMKS ISLAM AL FADHILA,Swasta,,"JL. DEMUNG -TRENGGULI KM,0,5 DEMUNG WETAN WONOSALAM RT 1 RW 1 Kerangkulon Kode Pos 59571",Kab. Demak,Kec. Wonosalam,81328031261,
69756199,SMKS BINA NUSANTARA,Swasta,,JL. MONDASARI NO. 5 MRANGGEN DEMAK RT 0 RW 0 BATURSARI Kode Pos 59567,Kab. Demak,Kec. Mranggen,024 70160991,
69756200,SMKS ADI BANGSA,Swasta,,PLOSO TEMUROSO RT 04/ RW 07 RT 4 RW 7 Temuroso Kode Pos 59565,Kab. Demak,Kec. Guntur,81542417906,
69756201,SMKS AL MADINA,Swasta,,GANG KRANDON RT 3/ RW 4 RT 3 RW 4 BOTOREJO Kode Pos 59571,Kab. Demak,Kec. Wonosalam,81325618055,
69756202,SMKS FARMASI TELADAN,Swasta,,JL. PUNGKURAN RAYA 144 MRANGGEN DEMAK RT 3 RW 2 Mranggen Kode Pos 59567,Kab. Demak,Kec. Mranggen,2476744952,2476744952
69756282,SMKS MAHARDIKA,Swasta,,"Jln. GAJAH MADA KM 06, Ds. GRANTUNG, Kec. BAYAN, Kab. PURWOREJO RT 1 RW 6 Grantung Kode Pos 54152",Kab. Purworejo,Kec. Bayan,275323774,275323774
69756310,SMK NEGERI 1 GUNEM,Negeri,,JL. RAYA TEGALDOWO RT 0 RW 0 Tegaldowo Kode Pos 59263,Kab. Rembang,Kec. Gunem,,
69756323,SMKS MAARIF NU 1 PURWOKERTO,Swasta,,JALAN PERUM GRIYA TELUK BARU NO.1 PAMUJAN RT 6 RW 4 Teluk Kode Pos 53145,Kab. Banyumas,Kec. Purwokerto Selatan,281628619,
69756402,SMK SHOFA PLUS PANGKAH,Swasta,,JL. TK PERTIWI RT.06 RW.02 RT 6 RW 2 Kendalserut Kode Pos 52471,Kab. Tegal,Kec. Pangkah,6.29E+12,
69756403,SMKS HASYIM ASYARI BOJONG,Swasta,,JL.Babakan Tuwel Bojong Tegal 52465 RT 0 RW 0 Tuwel Kode Pos 52465,Kab. Tegal,Kec. Bojong,2834690167,0
69756404,SMK GRAFIKA JATINEGARA,Swasta,,JL. Raya - Jatinegara. KM. 2 RT 5 RW 2 Lebakwangi Kode Pos 52473,Kab. Tegal,Kec. Jatinegara,2843285141,
69756411,SMKS PENGUDHI LUHUR KARANGRAYUNG,Swasta,,Jalan Raya Karangrayung - Godong RT 4 RW 1 Sumberjosari Kode Pos 58163,Kab. Grobogan,Kec. Karangrayung,292658564,
69756897,SMKS HIDAYATUL MUBTADIIN,Swasta,,JL GENUK PAMONGAN KM 07 RT 05/02 BULUSARI 59563 RT 5 RW 2 Bulusari Kode Pos 59563,Kab. Demak,Kec. Sayung,81228475018,24
69757146,SMK WIKRAMA,Swasta,,Jl. Peltu Soebowo Soepangat Km. 5 RT 18 RW 5 Kenteng Kode Pos 50777,Kab. Semarang,Kec. Susukan,81904922979,
69757476,SMKS AN NUR,Swasta,,RT 03 RW 01 DS. GALUK RT 0 RW 0 Galuk Kode Pos 58381,Kab. Blora,Kec. Kedungtuban,,
69757507,SMKS MAARIF DARUL MUHTADIN WONOROTO,Swasta,,JLN. DAMARAN WONOROTO WINDUSARI  RT 1 RW 1 Wonoroto Kode Pos 56152,Kab. Magelang,Kec. Windusari,82227690069,
69758280,SMK DARUL ULUM SIDAREJA,Swasta,,JL. MAKAM PAHLAWAN NO. 04 RT 2 RW 2 TINGGARJAYA Kode Pos 53261,Kab. Cilacap,Kec. Sidareja,2805264097,
69758281,SMK GAGAS WANAREJA,Swasta,,DSN. TAMBLEG RT 02/05 DS. TAMBAKSARI RT 2 RW 5 Tambaksari Kode Pos 53265,Kab. Cilacap,Kec. Wanareja,85323711100,
69758282,SMK PGRI DAYEUHLUHUR,Swasta,,JL. RAYA DAYEUHLUHUR RT.01/13 DS. DAYEUHLUHUR RT 2 RW 13 Dayeuhluhur Kode Pos 53266,Kab. Cilacap,Kec. Dayeuhluhur,82136009180,82136009180
69758283,SMK BOEDI OETOMO 3 MAOS,Swasta,,JL. RAYA PANISIHAN NO. 300 MAOS RT 2 RW 4 Penisihan Kode Pos 53272,Kab. Cilacap,Kec. Maos,2825265495,
69758284,SMK DIPONEGORO CIPARI,Swasta,,JL. DIPONEGORO RT. 02/05 RT 2 RW 5 Caruy Kode Pos 53262,Kab. Cilacap,Kec. Cipari,2807112312,
69758810,SMKS PEMBANGUNAN NUSANTARA,Swasta,,JL. RAYA SULURSARI - CEPU KM.2 DS. PELEM KEC. GABUS RT 3 RW 2 Pelem Kode Pos 58183,Kab. Grobogan,Kec. Gabus,82327188343,
69758977,SMKS SANTIKA,Swasta,,DS BLEBOH RT 01 RW 01 RT 1 RW 1 Bleboh Kode Pos 58372,Kab. Blora,Kec. Jiken,,
69758999,SMK  NU TUNAS BANGSA,Swasta,,JALAN DIPONEGORO NO.20 BRINGIN RT 1 RW 1 Bringin Kode Pos 50772,Kab. Semarang,Kec. Bringin,86799905999,
69759045,SMKS PGRI 03 GURU BANGSA WELERI,Swasta,,GG. MANGGA DS. MONTONGSARI WELERI KENDAL RT 2 RW 1 Montongsari Kode Pos 51355,Kab. Kendal,Kec. Weleri,294364170,
69759076,SMKS AL HUSAIN SALAM,Swasta,,JL YOGYA MAGELANG KM 22 KRAKITAN RT 1 RW 1 Sucen Kode Pos 56484,Kab. Magelang,Kec. Salam,2933288033,
69759183,SMK Negeri 4 Pekalongan,Negeri,,Jl. Teknopolitan No.1 RT 4 RW 4 Yosorejo Kode Pos 51136,Kota Pekalongan,Kec. Pekalongan Selatan,4460681,
69759184,SMK Medika,Swasta,,Jl. Sriwijaya No. 7 Pekalongan RT 1 RW 1 Bendan Kode Pos 51119,Kota Pekalongan,Kec. Pekalongan Barat,285426185,285426185
69759226,SMKS BHAKTI PRAJA 02 BATANG,Swasta,,JL. KI MANGUNSARKORO NO.  10 BATANG RT 1 RW 2 Proyonanggan Selatan Kode Pos 51211,Kab. Batang,Kec. Batang,2854496663,
69759251,SMKS AN NUR SLAWI,Swasta,,JL RA KARTINI NO 17 RT 1 RW 9 Kalisapu Kode Pos 52416,Kab. Tegal,Kec. Slawi,2834561154,
69760675,SMKS BHAKTI MEDIKA WIYATA KRISTEN,Swasta,,Jl. Veteran No 8 Magelang RT 3 RW 8 Magelang Kode Pos 56117,Kota Magelang,Kec. Magelang Tengah,2933192060,
69760707,SMKS SABILUL HUDA,Swasta,,DESA PILANGREJO RT 3 RW 4 PILANGREJO Kode Pos 59571,Kab. Demak,Kec. Wonosalam,81325757993,
69760777,SMKN 1 JATIROTO,Negeri,,JL. RAYA JATIROTO JANGGAN JATIROTO RT 1 RW 1 Jatiroto Kode Pos 57692,Kab. Wonogiri,Kec. Jatiroto,2734131124,
69760853,SMKS IT AL HUDA,Swasta,,"Jalan Delima, Joho Lor RT 3 RW 4 Giriwono Kode Pos 57612",Kab. Wonogiri,Kec. Wonogiri,2733202694,273
69761710,SMKS NAHDLATUL ULAMA CENDEKIA,Swasta,,JL. RAYA BANGSRI - KELING KM. 05 RT.01 RW.03 RT 5 RW 2 Jinggotan Kode Pos 59453,Kab. Jepara,Kec. Kembang,2917730124,
69761722,SMKS RISTEK ROWOKELE,Swasta,,DS. TRASAN RT.01/01 KEC.ROWOKELE KAB. KEBUMEN RT 1 RW 1 Redisari Kode Pos 54472,Kab. Kebumen,Kec. Rowokele,2875533332,
69761723,SMKS MUKTI KARYA,Swasta,,"JL. LINGKAR SELATAN KM. 6 MUKTISARI, KEBUMEN RT 5 RW 5 MUKTISARI Kode Pos 54311",Kab. Kebumen,Kec. Kebumen,2876601443,
69761847,SMKS DAARUL MAKSUM KEBUMEN,Swasta,,"PUJODADI,RT.03/03 RT 3 RW 3 PUJODADI Kode Pos 54395",Kab. Kebumen,Kec. Bonorowo,82242044468,
69761855,SMKS MUHAMMADIYAH 04 BANGSRI,Swasta,,JL. Raya Bangsri - Keling KM02  RT 2 RW 3 Ds. Wedelan Kec. Bangsri Kab. Jepara RT 1 RW 9 Wedelan Kode Pos 59453,Kab. Jepara,Kec. Bangsri,2917701000,2917701000
69761896,SMK PLUS TUNAS BANGSA KEBASEN,Swasta,,JL. RAYA BUNTU SAMPANG DESA ADISANA RT 1 RW 10 Adisana Kode Pos 53172,Kab. Banyumas,Kec. Kebasen,,0
69761897,SMKS TEKNIK INFORMASI BINA CITRA INFORMATIKA PURWOKERTO,Swasta,,JL. JATISARI 24 F SUMAMPIR RT 4 RW 4 Sumampir Kode Pos 53125,Kab. Banyumas,Kec. Purwokerto Utara,2816842417,281641467
69761900,SMKS DEWANTARA SUMBANG,Swasta,,DESA BANTERAN KEC. SUMBANG RT 5 RW 2 Banteran Kode Pos 53100,Kab. Banyumas,Kec. Sumbang,2816445665,0
69761921,SMKS MADANI BREBES,Swasta,,JL. RAYA TERLANGU BREBES RT 3 RW 5 Terlangu Kode Pos 52212,Kab. Brebes,Kec. Brebes,8156682275,
69761941,SMKS BAITUNNUR AL MAKTUBIYAH ADIWERNA,Swasta,,JL. RAYA KALISOKA-PENARUKAN  RT 1 RW 1 Penarukan Kode Pos 52194,Kab. Tegal,Kec. Adiwerna,85879913175,
69761949,SMKS ISLAM JIPANG,Swasta,,Jl. Lingkar Selatan No.01 RT 3 RW 1 Jipang Kode Pos 52274,Kab. Brebes,Kec. Bantarkawung,2894313371,0
69761950,SMK ADIWIYATA KARANGANYAR,Swasta,,"Dukuh Kodokan Rt 07/02, Papahan, Tasikmadu RT 3 RW 4 Karanganyar Kode Pos 57722",Kab. Karanganyar,Kec. Karanganyar,495953,
69762619,SMK ALMA ATA MAJENANG,Swasta,,Jl. Ky. Suhud No. 14  RT:03/ RW:08 RT 3 RW 8 Padangsari Kode Pos 53257,Kab. Cilacap,Kec. Majenang,81225773900,
69762626,SMK KESEHATAN DARUSSALAM BERGAS,Swasta,,JALAN SYEKH PENANGGALAN NO.5 RT 2 RW 5 Gebugan Kode Pos 50552,Kab. Semarang,Kec. Bergas,246926938,246926938
69762630,SMKN 1 JATI,Negeri,,JL. RAYA JATI RT 2 RW 7 Jati Kode Pos 58384,Kab. Blora,Kec. Jati,2964310065,2964310065
69762647,SMKN JATENG DI PURBALINGGA,Negeri,,Jl. Letjen Sudani RT. 04 RW. 01 RT 4 RW 1 Purbalingga Lor Kode Pos 53311,Kab. Purbalingga,Kec. Purbalingga,8112612889,2816580035
69762663,SMKN 1 MANDIRAJA,Negeri,,JL. RAYA GLEMPANG RT 6 RW 1 GLEMPANG Kode Pos 53473,Kab. Banjarnegara,Kec. Mandiraja,5211032,2865211032
69762720,SMK FARMA HUSADA,Swasta,,JL. RAYA SLATRI TIMUR  RT 0 RW 0 Slatri Kode Pos 52262,Kab. Brebes,Kec. Larangan,85867771001,
69762770,SMKS GAJAH MUNGKUR SIDOHARJO,Swasta,,BAKALAN KULON RT 02/II SIDOHARJO RT 2 RW 2 Sidoharjo Kode Pos 57682,Kab. Wonogiri,Kec. Sidoharjo,81329635303,
69763262,SMKS PGRI BREBES,Swasta,,JL. TAMAN SISWA NO.7 RT 5 RW 1 Brebes Kode Pos 52212,Kab. Brebes,Kec. Brebes,283671137,
69765008,SMKS WIRATAMA BRATI,Swasta,,DS. KRONGGEN RT 2 RW 3 KRONGGEN Kode Pos 58153,Kab. Grobogan,Kec. Brati,,
69765082,SMKS PLUS AS SYAFIIYAH,Swasta,,JL. KH.FAQIH H RT30/06 RT 30 RW 6 Kecapi Kode Pos 59429,Kab. Jepara,Kec. Tahunan,85290737833,
69767776,SMKS CITRA MEDIKA,Swasta,,"Jl.Kaswari, Bagan, Nglorog, Sragen RT 3 RW 8 Nglorog Kode Pos 57215",Kab. Sragen,Kec. Sragen,2718822644,
69769408,SMKS AL HIDAYAH,Swasta,,JL. MAKAM SULTAN HADLIRIN KM.3 LANGON RT 10 RW 5 Langon Kode Pos 59426,Kab. Jepara,Kec. Tahunan,85290393029,
69769424,SMKS ISLAM AL MADINA,Swasta,,JL. LINGKAR BUMIAYU PAGOJENGAN RT 3 RW 7 Pagojengan Kode Pos 52276,Kab. Brebes,Kec. Paguyangan,2894603326,2894603326
69770332,SMKS VIP MA`ARIF NU 1 KEMIRI,Swasta,,JL. KEMIRI - PITURUH KM 1 RT 4 RW 4 Kroyo Lor Kode Pos 54262,Kab. Purworejo,Kec. Kemiri,275649300,275649300
69771381,SMKS INSAN MULIA,Swasta,,JL. HM. MARNOTO NO.1 MUNJUNGAGUNG  RT 4 RW 4 Munjung Agung Kode Pos 52181,Kab. Tegal,Kec. Kramat,283645116,
69772637,SMK TUNAS PARIWISATA,Swasta,,Jl. Diponegoro No. 277 A Ungaran RT 4 RW 5 Candirejo Kode Pos 50513,Kab. Semarang,Kec. Ungaran Barat,246924232,
69772649,SMKS CITRA MEDIKA,Swasta,,Jl. Sunan Gunung Jati Jagoan I Rt 1 Rw 1 Jurangombo Utara Magelang Selatan RT 6 RW 4 Gelangan Kode Pos 56123,Kota Magelang,Kec. Magelang Tengah,293311499,
69772958,SMKS NU 07 WAHID HASYIM KENDAL,Swasta,,"Jalan Arumsari, No. 01 Desa Ringinarum Kec. Ringinarum, Kab. Kendal Jawa Tengah RT 6 RW 5 Ringinarum Kode Pos 51356",Kab. Kendal,Kec. Ringinarum,2943641415,
69772959,SMKS HIDAYATUL MUBTADIIN,Swasta,,"JL. KRT MERTOWIJOYO GANG UTAMA, DESA JAMBEARUM KEC.  PATEBON, KAB. KENDAL RT 1 RW 5 JAMBEARUM Kode Pos 51351",Kab. Kendal,Kec. Patebon,81329214938,
69772960,SMKS PGRI 4 KENDAL,Swasta,,"JALAN MANGGARAYA, PURIN, KENDAL RT 8 RW 1 PURWOKERTO Kode Pos 51351",Kab. Kendal,Kec. Patebon,2943687373,2943687373
69772961,SMKN 7 KENDAL,Negeri,,"JALAN RAYA SUKOREJO - BAWANG KM. 7,  PLANTUNGAN RT 3 RW 5 Tirtomulyo Kode Pos 51362",Kab. Kendal,Kec. Plantungan,81325500605,
69773510,SMKS MUHAMMADIYAH10 MASARAN,Swasta,,"Jl. Raya Sragen - Solo KM 10 Rt 25/10 Masaran Kec. Masaran, Kab. Sragen RT 9 RW 2 Masaran Kode Pos 57282",Kab. Sragen,Kec. Masaran,2718200446,
69773511,SMKS MITRA HUSADA,Swasta,,"CENGKLIK, JETIS KARANGPUNG RT 5 RW 1 Jetis Karangpung Kode Pos 57275",Kab. Sragen,Kec. Kalijambe,8112650653,
69773554,SMKS NU 01 BELIK,Swasta,,Jl.  Randudongkal - Belik Km.4  RT 2 RW 2 Sikasur Kode Pos 52356,Kab. Pemalang,Kec. Belik,2843287788,
69774559,SMKS TARUNA NEGARA,Swasta,,JL BANYUMAS KM 12 WONOSOBO RT 7 RW 3 Sawangan Kode Pos 56362,Kab. Wonosobo,Kec. Leksono,2863399039,
69774640,SMK EYZZUL MOSLEM BULU,Swasta,,JL K ROFI`I NO 22 GONDOSULI RT 2 RW 1 Gondosuli Kode Pos 56253,Kab. Temanggung,Kec. Bulu,2935914321,
69774702,SMK MUHAMMADIYAH KESESI,Swasta,,Jalan Raya Kaibahan KM.3 Kesesi Kab Pekalongan 51162 RT 4 RW 7 Kaibahan Kode Pos 51162,Kab. Pekalongan,Kec. Kesesi,2853830115,
69774703,SMK MUHAMMADIYAH BOJONG,Swasta,,Jl. Raya Bojong No.189 RT 12 RW 3 Sembungjambu Kode Pos 51156,Kab. Pekalongan,Kec. Bojong,2857830017,
69774704,SMK ISLAM BOJONG,Swasta,,Jl. Raya Karangsari-Bojong RT 6 RW 3 Karangsari Kode Pos 51156,Kab. Pekalongan,Kec. Bojong,81572995400,
69774739,SMKS ISLAM MAHKOTA AL MUNAWAROH,Swasta,,"Jl. Lohjinawi RT.02/03, Dermasuci  RT 2 RW 3  Dermasuci  Kode Pos 52471",Kab. Tegal,Kec. Pangkah,,
69774740,SMKS TELKOM ADHI KARYA,Swasta,,Jl. Raya Slawi-Jatibarang  RT 10 RW 4 Gumayun Kode Pos 52451,Kab. Tegal,Kec. Dukuhwaru,2836196303,2836196303
69774957,SMKN 1 PEJAWARAN,Negeri,,Pejawaran RT 1 RW 1 PENUSUPAN Kode Pos 53454,Kab. Banjarnegara,Kec. Pejawaran,,
69775692,SMKS ISLAM AL IKHLAS 1,Swasta,,JL. RAYA DESA JOJOGAN WATU KUMPUL RT 10 RW 2 Jojogan Kode Pos 52357,Kab. Pemalang,Kec. Watukumpul,85312335591,
69775693,SMKS AL MUAWANAH,Swasta,,Jl Proklamasi No. 1 RT 0 RW 0 Kendaldoyong Kode Pos 52362,Kab. Pemalang,Kec. Petarukan,2843279041,
69775694,SMKS ISLAM AL IKHLAS 2,Swasta,,JL. DUKUH KARANG ASEM RT 2 RW 5 Bantarbolang Kode Pos 52352,Kab. Pemalang,Kec. Bantarbolang,82313481401,
69775719,SMKS NGESTI WIDHI HUSADA,Swasta,,"JALAN LAUT NOMOR 31, KECAMATAN KOTA KENDAL, KABUPATEN KENDAL RT 1 RW 3 Ngilir Kode Pos 51311",Kab. Kendal,Kec. Kota Kendal,2943689973,294381834
69786371,SMK MAARIF NU 1,Swasta,,"Jl. Kemantren, mijen, semarang RT 2 RW 6 Wonolopo Kode Pos 50215",Kota Semarang,Kec. Mijen,76673437,
69786382,SMKS TARUNA BULU,Swasta,,"Jl. Sulang-sumber Km. 3,5 RT 1 RW 3 Lambangan Wetan Kode Pos 59255",Kab. Rembang,Kec. Bulu,82334125461,
69786383,SMK HIDAYATUL MUSLIMIN SEDAN,Swasta,,"JL. GANDRIROJO KM 7, KUMBO SEDAN RT 5 RW 3 Kumbo Kode Pos 59264",Kab. Rembang,Kec. Sedan,8128343199,
69786398,SMKS MA`ARIF WALISONGO KAJORAN,Swasta,,JL. KH. RIDWAN SIDOWANGI KAJORAN RT 1 RW 1 Sidowangi Kode Pos 56163,Kab. Magelang,Kec. Kajoran,2933195678,
69786399,SMKS AL MUBTADI-IN CANDIMULYO,Swasta,,"JL. CANDIMULYO - POGALAN KM.03, Ds GIYANTI. RT 4 RW 2 Giyanti Kode Pos 56191",Kab. Magelang,Kec. Candimulyo,2933301447,
69786484,SMKS ISLAM AL YUSUFIYAH,Swasta,,JALAN AL IKHLAS NO 1 CIPAWON RT 02/05 BUKATEJA RT 2 RW 5 CIPAWON Kode Pos 53382,Kab. Purbalingga,Kec. Bukateja,85226670110,
69786569,SMKS PP ASSYYAFIIYAH KENDAL,Swasta,,Jl.Kalijaran  RT 2 RW 1 Sidorejo Kode Pos 51371,Kab. Kendal,Kec. Brangsong,2943690408,
69786570,SMKS DARUL FIKRI KENDAL,Swasta,,KOMPLEK PP NURUL HUDA RT 5 RW 5 Botomulyo Kode Pos 51352,Kab. Kendal,Kec. Cepiring,2943681080,
69786608,SMKS UNU BOJONGSARI,Swasta,,Jln Raya Owabong Beji RT 1 RW 1 Beji Kode Pos 53362,Kab. Purbalingga,Kec. Bojongsari,85327490264,
69786705,SMK AL MUHAMMAD CEPU,Swasta,,Jalan Blora No. 151 RT 5 RW 13 Cepu Kode Pos 58312,Kab. Blora,Kec. Cepu,85727929558,2964271317
69787011,SUPM NEGERI TEGAL,Negeri,,JL. Martoloyo Po.Box 22 RT 7 RW 9 Panggung Kode Pos 52122,Kota Tegal,Kec. Tegal Timur,283356246,283320887
69787014,SMKS NU-BP Az Zahra,Swasta,,Jl. Mlayut Karanggeneng - Godong RT 11 RW 3 Karanggeneng Kode Pos 58162,Kab. Grobogan,Kec. Godong,82133086155,
69787205,SMK SULTAN AGUNG NGAWEN,Swasta,,"JL. SUKOLILO KM. 0,5 NGAWEN RT 1 RW 7 Ngawen Kode Pos 58254",Kab. Blora,Kec. Ngawen,2964319536,
69787364,SMKS ISLAM DAWATUL HAQ,Swasta,,Dukuh Klitih Desa Karangrejo  RT 1 RW 2 Karangrejo Kode Pos 59552,Kab. Demak,Kec. Bonang,85225590552,
69788118,SMK SINAR PERMATA BANGSA,Swasta,,"JL. RAYA SRAGEN-SOLO KM 2,5 RT 0 RW 0  JETAK Kode Pos 57281",Kab. Sragen,Kec. Sidoharjo,0271-8822903,
69788551,SMKS IT PELITA,Swasta,,Jl. PELITA No. 1 DANYANG RT 4 RW 1 DANYANG Kode Pos 58113,Kab. Grobogan,Kec. Purwodadi,8112999428,
69814002,SMKS ISLAM SULTAN AGUNG 1 KALINYAMATAN,Swasta,,Jl. Kriyan Kalinyamatan Jepara RT 10 RW 2 Kriyan Kode Pos 59467,Kab. Jepara,Kec. Kalinyamatan,2917520267,297520267
69816368,SMK AN-NUR AMPEL BOYOLALI,Swasta,,Raya Ampel - Simo Km 3 RT 2 RW 6 Selodoko Kode Pos 57352,Kab. Boyolali,Kec. Ampel,817253024,
69819416,SMK FUTUHIYYAH KENDAL,Swasta,,JL SUNAN AMPEL KM 3 RT 3 RW 3 Ngampel Kulon Kode Pos 51357,Kab. Kendal,Kec. Ngampel,0,0
69822487,SMKT AL-HUDA PETAK,Swasta,,DSN. PETAK RT 02 RW 01 KEC. SUSUKAN KAB. SEMARANG RT 2 RW 1 Sidoharjo Kode Pos 50777,Kab. Semarang,Kec. Susukan,298615038,0
69824840,SMK PGRI,Swasta,,Jl. R. SOEPRAPTO No. 02 PURWODADI RT 7 RW 21 PURWODADI Kode Pos 58111,Kab. Grobogan,Kec. Purwodadi,(0292) 421371,
69824876,SMK ISLAM TERPADU BENINDO,Swasta,,"Jl. Baru No. 7-9 Karanglangu, Kedungjati Grobogan RT 2 RW 3 Karanglangu Kode Pos 58167",Kab. Grobogan,Kec. Kedungjati,81226318002,
69827628,SMKS MUHAMMADIYAH 5 SURAKARTA,Swasta,,"RT. 4 RW. 3 JL. KERINCI 15 A, SEKIP,  BANJARSARI RT 4 RW 23 Banjarsari Kode Pos 57136",Kota Surakarta,Kec. Banjarsari,2716793289,
69827629,SMKS EMPAT LIMA,Swasta,,JL. LETJEN SUTOYO GG. JODIPATI NO. 10 RT. 001 RW. 012 RT 1 RW 12 Mojosongo Kode Pos 57127,Kota Surakarta,Kec. Jebres,271856945,271856945
69829544,SMK RIFA`IYAH KESESI,Swasta,,"Jl Raya Kesesi Comal KM 1, Kesesi, Kabupaten Pekalongan RT 6 RW 2 Srinahan Kode Pos 51162",Kab. Pekalongan,Kec. Kesesi,85800000441,
69830140,SMK HIDAYATUT THULLAB GROBOGAN,Swasta,,Dsn. Ngrumpeng Ds. Putatsari RT 3 RW 6 Putatsari Kode Pos 58152,Kab. Grobogan,Kec. Grobogan,811278621,
69830141,SMK TARUNA PULOKULON,Swasta,,Jln. Raya Panunggalan - Kuwu RT 1 RW 3 Panunggalan Kode Pos 58181,Kab. Grobogan,Kec. Pulokulon,2927630025,
69830520,SMK SRIWIJAYA 3 LUMBIR,Swasta,,RT 001 RW 004 Desa Lumbir RT 1 RW 4 Lumbir Kode Pos 53177,Kab. Banyumas,Kec. Lumbir,8562598124,
69830578,SMK MA ARIF BOROBUDUR,Swasta,,"Jln. Syailendra Raya, Kelon, Borobudur RT 0 RW 0 Borobudur Kode Pos 56553",Kab. Magelang,Kec. Borobudur,2933301841,2933301841
69830619,SMK WALI SONGO,Swasta,,JL. SEMAWUR RT 02 RW 04 NGAWEN RT 2 RW 4 Ngawen Kode Pos 58254,Kab. Blora,Kec. Ngawen,85325310185,
69830699,SMK FATHUL MAARIF,Swasta,,JL. TIKUNGAN BANYURIP DS. SURU RT. 05 RW. 04 RT 5 RW 4 Suru Kode Pos 58172,Kab. Grobogan,Kec. Geyer,,
69831647,SMK PGRI 1 TAYU,Swasta,,DES JEPAT LOR  RT 6 RW 2 DESA JEPAT LOR Kode Pos 59155,Kab. Pati,Kec. Tayu,2954590480,
69831960,SMK PGRI BRATI,Swasta,,JL. PURWODADI - KUDUS KM. 10 RT 1 RW 1 Kronggen Kode Pos 58152,Kab. Grobogan,Kec. Brati,8112711996,
69831972,SMK TERPADU BHAKTI INDONESIA,Swasta,,JL RAYA PATI JUWANA KM. 03 PATI RT 13 RW 2 DESA SARIREJO Kode Pos 59118,Kab. Pati,Kec. Pati,2954101644,
69832005,SMKS FADLUN NAFIS BANGSRI,Swasta,,JL. RAYA BANGSRI RT. 01/01 RT 1 RW 1 Bangsri Kode Pos 59453,Kab. Jepara,Kec. Bangsri,291771471,
69832008,SMK MULTIMEDIA PGRI BULUSPESANTREN,Swasta,,"JL. KEJAYAN, DESA BOCOR, KEC. BULUSPESANTREN, KAB. KEBUMEN RT 7 RW 3 Bocor Kode Pos 54391",Kab. Kebumen,Kec. Buluspesantren,87737844614,
69838656,SMKS MUHAMMADIYAH MLONGGO,Swasta,,Jl. Ngemplak III/9 Jambu RT 36 RW 7 Jambu Kode Pos 59453,Kab. Jepara,Kec. Mlonggo,2917732044,
69839345,SMK BINA BANGSA KERSANA,Swasta,,JL. RAYA KERSANA - BANJARHARJO KM 3  RT 3 RW 2 Kubangpari Kode Pos 52264,Kab. Brebes,Kec. Kersana,2834582621,
69845533,SMK AL-IKHLAS LOSARI,Swasta,,JL. RAYA LIMBANGAN LOSARI KAB. BREBES RT 1 RW 2 Limbangan Kode Pos 42255,Kab. Brebes,Kec. Losari,81911916200,
69845535,SMKS CAKRA NENGGALA BREBES,Swasta,,Jl. Raden Patah No.31 Limbangan wetan Brebes RT 0 RW 0 Limbangan Wetan Kode Pos 52218,Kab. Brebes,Kec. Brebes,81540000010,
69845536,SMK WIYATA BANGSA,Swasta,,"JL. RATU JAYA DESA BAROS, KECAMATAN KETANGGUNGAN-BREBES RT 0 RW 0 Baros Kode Pos 52263",Kab. Brebes,Kec. Ketanggungan,81227199909,
69845929,SMK KESEHATAN BHAKTI HUSADA,Swasta,,Mandiraja RT 3 RW 2 Kecitran Kode Pos 53473,Kab. Banjarnegara,Kec. Purwareja Klampok,82127295020,
69847247,SMK FARMASI GANESHA MANDALA,Swasta,,RENDOLE INDAH NO.01 RT 7 RW 6 Muktiharjo Kode Pos 59163,Kab. Pati,Kec. Margorejo,81228766155,295392510
69849333,SMK TEKSTIL LAILATUL QODAR SUKOHARJO,Swasta,,Dukuh Kenep Rt 01 Rw 9  RT 1 RW 9 Kenep Kode Pos 57518,Kab. Sukoharjo,Kec. Sukoharjo,85228607478,
69849398,SMK KESEHATAN CITRA MEDIKA SUKOHARJO,Swasta,,Jl. SOLO-JOGJA KM. 12 RT 2 RW 1 SANGGUNG Kode Pos 57557,Kab. Sukoharjo,Kec. Gatak,2717685467,
69849400,SMK MARTHA ABADI SUKOHARJO,Swasta,,"Jl. Diponegoro No 43, Seliran, Sukoharjo, Sukoharjo RT 2 RW 5 Jetis Kode Pos 57511",Kab. Sukoharjo,Kec. Sukoharjo,271592151,
69849583,SMK BHAKTI HUSADA,Swasta,,"JL. JATIBARANG KM 8 JANEGARA, JATIBARANG BREBES RT 13 RW 4 Janegara Kode Pos 52261",Kab. Brebes,Kec. Jatibarang,2836172366,
69849605,SMK INSAN MEDIKA,Swasta,,JL SUKARNO HATTA BARAT KM.3 KENDAL RT 0 RW 0 Jambearum Kode Pos 51351,Kab. Kendal,Kec. Patebon,382939,382939
